latitude,longitude,storeNumber,addressLocality,addressRegion,streetAddress,postalCode
40.818196,-73.993345,247767,Cliffside Park,NJ,352 Anderson Ave,07010-1503
40.639486,-74.892182,344769,Clinton,NJ,2002 State Route 31,08809-2008
39.9193,-75.0636,444622,Collingswood,NJ,2 Center St,08108
39.92144,-75.08433,839729,Collingswood,NJ,149 Haddon Ave,08108-2745
40.041845,-74.579559,385879,Cookstown,NJ,9 Cookstown-wrightstown Rd,08511
40.6507241,-74.2960967,659238,Cranford,NJ,Centennial Ave,07016
40.655538,-74.306715,258040,Cranford,NJ,101 North Ave W,07016
40.017621,-74.949232,219718,Delran,NJ,4 Hartford Rd,08075-1874
40.8840057,-74.5598157,266897,Dover,NJ,26 W Blackwell St,07801
40.936786,-73.994498,341328,Dumont,NJ,13 Washington Ave,07628-3614
40.804752,-74.3671735,281238,East Hanover,NJ,325 Rt-10,07936
40.76209,-74.2121789,267410,East Orange,NJ,441 Main St,07018-3211
40.2603976,-74.549967,401990,East Windsor,NJ,104 Hickory Corner Rd,08520-2416
40.2893479,-74.0517263,770834,Eatontown,NJ,115 New Jersey 35,07724
40.510396,-74.409224,839797,Edison,NJ,1677 State Route 27,08817
40.52467,-74.389561,631513,Edison,NJ,2058 State Route 27,08817
40.5103576,-74.4092823,215722,Edison,NJ,1677 Rt-27,08817
40.5554575,-74.3458595,211313,Edison,NJ,16 Rt-27,08820
40.5604755,-74.3387349,204380,Edison,NJ,135 Rt-27,08820
39.3667,-74.552,444653,Egg Harbor Township,NJ,6814 Tilton Rd,08234
39.393482,-74.558708,770835,Egg Harbor Township,NJ,6814tilton Rd,08234
40.661597,-74.210877,102324,Elizabeth,NJ,1090 Elizabeth Ave,07201
40.659023,-74.223584,607166,Elizabeth,NJ,312 Rahway Ave,07202
40.66576,-74.234815,324601,Elizabeth,NJ,609 Westfield Ave,07208-1325
40.33295,-74.306436,682723,Englishtown,NJ,409 Us Highway 9,07726
40.31225,-74.304944,330508,Englishtown,NJ,250 Us Highway 9,07726
40.253525,-74.339876,645590,Englishtown,NJ,133 State Route 33,07726
40.253555,-74.340762,839791,Englishtown,NJ,133 State Route 33,07726-8302
40.923446,-74.109291,359108,Fair Lawn,NJ,26-15 Broadway,07410-3821
40.492612,-74.861866,331941,Flemington,NJ,245 Us Highway 202/31,08822
40.433762,-74.546583,331292,Franklin Park,NJ,3201 State Route 27,08823-1357
39.6058263,-75.0704498,341596,Franklinville,NJ,2001 Delsea Dr,08322
40.249637,-74.272583,353305,Freehold,NJ,540 Park Ave,07728
39.817738,-75.259008,358133,Gibbstown,NJ,401 Harmony Rd Ste 23,08027
39.7293471,-75.1153232,329438,Glassboro,NJ,1299 N Delsea Dr,08028-1462
39.84283,-75.07043,719263,Glendora,NJ,1216 Black Horse Pike,08029
40.8890076,-74.0401955,296178,Hackensack,NJ,337 Main St,07601-5804
40.854285,-74.830049,368509,Hackettstown,NJ,127 Main St,07840
39.910315,-75.0491,206836,Haddon Twp,NJ,149 Haddon Ave,08108-2745
39.9011642,-75.0370237,708917,Haddonfield,NJ,N Haddon Ave,08033
40.955651,-74.181754,381778,Haledon,NJ,527 High Mountain Rd,07508
41.15732,-74.5778671,387330,Hamburg,NJ,99 Rt-23,07419
39.635749,-74.804274,396026,Hammonton,NJ,109 Bellevue Ave,08037
40.4200278,-74.181692,324505,Hazlet,NJ,3091 Rt-35,07730
40.3725455,-74.4307897,695547,Helmetta,NJ,Railroad Ave,08828
40.50384,-74.64399,839713,Hillsborough,NJ,430 Us Highway 206,08844-5026
40.5055089,-74.6430858,337540,Hillsborough,NJ,430 Us 206,08844-5026
40.694765,-74.2355632,352606,Hillside,NJ,1190 Liberty Ave,07205-2023
40.737148,-74.03853,280950,Hoboken,NJ,462 Newark St,07030-2445
40.1459042,-74.225847,333735,Howell,NJ,4318 Us-9,07731
40.725474,-74.2258565,657893,Irvington,NJ,Clinton Ave,07111
40.7280419,-74.2219446,269686,Irvington,NJ,7 N Maple Ave,07111-3614
40.3510851,-74.4385532,332002,Jamesburg,NJ,55 E Railroad Ave,08831-1462
40.732746,-74.057927,293877,Jersey City,NJ,631 Newark Ave,07306-2303
40.755669,-74.046082,273115,Jersey City,NJ,1183 Summit Ave,07307-3230
40.440392,-74.130695,343795,Keansburg,NJ,319 Main St,07734
40.754045,-74.156722,676221,Kearny,NJ,49 Kearny Ave,07032-2332
40.757629,-74.15278,253099,Kearny,NJ,188 Kearny Ave,07032-2438
40.4284524,-74.1974281,358681,Keyport,NJ,366 Broad St,07735
40.014014,-74.321974,839795,Lakehurst,NJ,506 Route 70,08733
40.01273,-74.324699,325739,Lakehurst,NJ,1078 Route 70,08733-2734
40.272346,-74.709808,388663,Lawrenceville,NJ,2913 Us 1,08648-2419
40.8790234,-74.6481553,770836,Ledgewood,NJ,1103 Us-46,07852
40.8655413,-73.9851953,250889,Leonia,NJ,440 Broad Ave,07605-1602
40.6357093,-74.2656648,391532,Linden,NJ,149 W Saint Georges Ave,07036
40.907108,-74.195288,400428,Little Falls,NJ,500 Mcbride Ave,07424
40.284967,-73.985574,307011,Long Branch,NJ,82 Montgomery Ave,07740
39.980648,-74.784689,336952,Lumberton,NJ,1636 Route 38 Ste 20,08048-2987
40.76072,-74.416797,313247,Madison,NJ,8 Park Ave,07940
40.124918,-74.046079,318312,Manasquan,NJ,109 Taylor Ave,08736
39.949999,-74.972657,214411,Maple Shade,NJ,290 S Lenola Rd,08052-1501
40.334618,-74.306625,799226,Marlboro,NJ,Us Hwy 9,07726
39.903636,-74.922364,673126,Marlton,NJ,N Maple Ave,08053
39.897701,-74.922249,770837,Marlton,NJ,51 N Maple Ave,08053
39.895215,-74.922,731995,Marlton,NJ,27 N Maple Ave,08053-1753
39.895132,-74.9221837,204250,Marlton,NJ,5 N Maple Ave,08053-3007
39.267131,-74.653506,24528,Marmora,NJ,72 Tuckahoe Rd,08223
40.397126,-74.225106,39332,Matawan,NJ,1124 Rt-34,07747
39.868984,-74.808803,348145,Medford,NJ,679 Stokes Rd,08055
40.44297,-74.423056,50794,Milltown,NJ,340 Ryders Ln,08850
39.408428,-75.038101,839793,Millville,NJ,"1101 N 2nd St, Ste 1",08332-2522
39.40688,-75.037864,402473,Millville,NJ,1101 N 2nd St,08332-2539
40.809738,-74.208657,342572,Montclair,NJ,59 Glenridge Ave,07042-4716
40.802722,-74.481948,63270,Morristown,NJ,147 Speedwell Ave,07960
39.877468,-75.08733,609126,Mount Ephraim,NJ,210 N Black Horse Pike,08059
39.9702,-74.8808,444829,Mount Laurel,NJ,Larchmount Blvd & Route 38,08054
40.201934,-74.030734,658527,Neptune,NJ,116 3rd Ave,07753
40.2017435,-74.0295915,80589,Neptune,NJ,3rd Ave,07753
40.739009,-74.193985,373010,Newark,NJ,250 S Orange Ave,07103-2459
40.7267795,-74.1510391,218024,Newark,NJ,51 Niagara St,07105-3266
40.747777,-74.191214,42389,Newark,NJ,445 Central Ave,07107
40.774146,-74.185451,113370,Newark,NJ,551 Bloomfield Ave,07107-1327
40.709729,-74.206986,27571,Newark,NJ,1003 Bergen St,07112
41.035803,-74.690563,54881,Newton,NJ,287 Newton Sparta Rd,07860
40.799957,-74.007915,209263,North Bergen,NJ,7618 Bergenline Ave,07047-4958
40.470385,-74.450424,370050,North Brunswick,NJ,570 Georges Rd,08902
40.955711,-74.18148,839724,North Haledon,NJ,527 High Mountain Rd,07508-2603
40.999539,-73.953551,56085,Norwood,NJ,538 Livingston St,07648
40.808939,-74.166735,671394,Nutley,NJ,7 Franklin Ave,07110
40.809622,-74.165702,302890,Nutley,NJ,36 Franklin Ave,07110-3225
40.2546781,-74.0399554,71280,Oakhurst,NJ,1610 Rt-35,07755
39.277004,-74.578463,75634,Ocean City,NJ,1061 Asbury Ave,08226
39.279712,-74.578146,680673,Ocean City,NJ,928 Haven Ave,08226
40.406409,-74.305778,626903,Old Bridge,NJ,2500 Us Highway 9,08857
40.865672,-74.422171,90753,Parsippany,NJ,199 Littleton Rd,07054
40.855669,-74.143404,212192,Passaic,NJ,504 Van Houten Ave,07055-2008
40.915429,-74.172984,216622,Paterson,NJ,7-11 Smith St,07505-1801
39.95865,-75.065446,206010,Pennsauken,NJ,4903 Westfield Ave,08110-2951
40.5199984,-74.2835808,137434,Perth Amboy,NJ,586 New Brunswick Ave,08861
40.6934247,-75.1418202,337886,Phillipsburg,NJ,454 Cnty Rd 519,08865-7818
40.073888,-74.079024,155890,Point Pleasant Beach,NJ,2600 Bridge Ave,08742
40.074089,-74.07859,839792,Point Pleasant Beach,NJ,2600 Bridge Ave,08742-4261
41.0066125,-74.291391,162819,Pompton Lakes,NJ,94 Wanaque Ave,07442
40.364854,-74.664235,570125,Princeton,NJ,61 State Rd,08540
40.314962,-74.619769,400863,Princeton Junction,NJ,41 Princeton-hightstown Rd,08550-1106
40.6174917,-74.2839019,180457,Rahway,NJ,1725 Saint Georges Ave,07065
41.0575114,-74.1391358,187204,Ramsey,NJ,98 E Main St,07446
40.568736,-74.637983,627508,Raritan,NJ,41 1st Ave,08869
40.5737225,-74.6340194,121713,Raritan,NJ,116 Thompson St,08869
40.3513184,-74.0668321,130628,Red Bank,NJ,60 English Plz,07701
40.985808,-74.117064,143204,Ridgewood,NJ,235 Chestnut St,07450
39.988959,-75.011725,152332,Riverton,NJ,1821 Cinnaminson Ave,08077
40.2127618,-74.6240766,396944,Robbinsville,NJ,1100 Us 130,08691-1108
40.910475,-74.073734,209587,Rochelle Park,NJ,13 Overlook Ave,07662-3211
40.639975,-74.262844,167173,Roselle,NJ,149 Saint George Ave,07203
40.638905,-74.262887,600830,Roselle,NJ,115 Saint George Ave,07203
39.8590692,-75.0764329,211073,Runnemede,NJ,1216 N Black Horse Pike,08078-1057
40.827668,-74.1010662,208294,Rutherford,NJ,6 Orient Way,07070-2012
40.4610546,-74.3611154,173377,Sayreville,NJ,100 Main St,08872
40.646237,-74.398831,189315,Scotch Plains,NJ,1734 E 2nd St,07076
39.321997,-74.601721,105830,Somers Point,NJ,550 New Rd Ste B,08244
40.4911229,-74.4648164,113820,Somerset,NJ,60 Main St,08873
40.4683567,-74.2821754,103573,South Amboy,NJ,2045 Rt-35,08879
40.5550703,-74.5257384,98302,South Bound Brook,NJ,60c Main St,08880
40.7440058,-74.2582376,197466,South Orange,NJ,59 Academy St,07079-1919
40.5823325,-74.413429,226311,South Plainfield,NJ,110 Maple Ave,07080
40.451665,-74.37989,630212,South River,NJ,30 Main St,08882
40.390969,-74.390362,232915,Spotswood,NJ,529 Main St,08884
40.7111382,-74.3113634,240241,Springfield,NJ,230 Morris Ave,07081
40.6894014,-75.1445372,644792,Stewartsville,NJ,County Road 519,08886
40.689371,-75.144512,839796,Stewartsville,NJ,454 County Road 519,08886-2032
39.8317908,-75.0033032,218402,Stratford,NJ,35 S White Horse Pike,08084-1520
40.7143848,-74.3447624,253647,Summit,NJ,41 Park Ave,07901
39.9530324,-74.1579129,264257,Toms River,NJ,1501 Rt-37 E,08753
40.216198,-74.7296,377132,Trenton,NJ,807 S Olden Ave,08610-5149
40.2053408,-74.7077296,377466,Trenton,NJ,1805 N Olden Ave,08638-3103
39.567667,-74.370274,276793,Tuckerton,NJ,942 Radio Rd,08087
40.6954364,-74.2653659,283548,Union,NJ,1901b Morris Ave,07083
40.77232,-74.030381,356515,Union City,NJ,524 31st St,07087-3907
40.833045,-74.248095,210117,Verona,NJ,648 Bloomfield Ave,07044-1804
39.0310194,-74.934084,639146,Villas,NJ,902 Bayshore Rd,08251
39.013249,-74.939059,292253,Villas,NJ,2200 Bayshore Rd,08251
39.48615,-75.02509,686714,Vineland,NJ,510 E Landis Ave,08360
39.850936,-75.00673,301373,Voorhees,NJ,341 S Burnt Mill Rd,08043
41.0105888,-74.1196807,227008,Waldwick,NJ,40 Franklin Tpke,07463
40.619097,-74.49487,238751,Warren,NJ,50 Mount Bethel Rd,07059
40.757894,-74.982201,245059,Washington,NJ,16 W Washington Ave,07882
39.736768,-74.870381,354956,Waterford Works,NJ,178 White Horse Pike,08089-1758
40.9254374,-74.2684492,277630,Wayne,NJ,1109 Rt-23,07470
40.9584741,-74.2575473,695546,Wayne,NJ,Smith Ln,07470
40.95828,-74.257373,839716,Wayne,NJ,7 Smith Ln,07470-5345
40.792545,-74.233294,343817,West Orange,NJ,436 Main St,07052-5705
40.647272,-74.352393,290709,Westfield,NJ,403 W Broad St,07090
40.993,-74.0311,445041,Westwood,NJ,300 Fairview Ave,07675
40.9863158,-74.0257822,206150,Westwood,NJ,100 Kinderkamack Rd,07675
38.989638,-74.817942,216079,Wildwood,NJ,3800 New Jersey Ave,08260
39.6872762,-74.9909267,346332,Williamstown,NJ,127 S Black Horse Pike,08094-1559
40.047798,-74.894486,327577,Willingboro,NJ,75 Sunset Rd,08046-1450
40.8518145,-74.0845446,322636,Wood Ridge,NJ,284 Valley Blvd,07075
40.54884,-74.30538,630774,Woodbridge,NJ,7 Highview Dr,07095
40.5569226,-74.2763303,333822,Woodbridge,NJ,448 Rahway Ave,07095
39.8291315,-75.158643,212112,Woodbury,NJ,536 Mantua Pike,08096-3213
40.907002,-74.194977,839715,Woodland Park,NJ,500 McBride Ave,07424-2850
47.6433,-117.586,450230,Airway Heights,WA,12622 W Sunset Hwy,99001
48.51368,-122.611352,658636,Anacortes,WA,910 11th St,98221
48.514977,-122.61256,615510,Anacortes,WA,911 Commercial Ave,98221
48.1552,-122.18598,365323,Arlington,WA,3987 Smokey Point Dr,98223-4711
47.3448887,-122.2222862,647424,Auburn,WA,Auburn Way N,98002
47.3448887,-122.2222862,647423,Auburn,WA,Auburn Way N,98002
47.344879,-122.222321,857019,Auburn,WA,4210 Auburn Way N,98002-1311
47.301869,-122.225278,353495,Auburn,WA,620 Auburn Way S,98002-6000
45.78141,-122.548748,98197,Battle Ground,WA,11 Nw 12th Ave,98604-9122
47.621078,-122.199982,857020,Bellevue,WA,10575 NE 12th St,98004-4343
47.621225,-122.19931,330948,Bellevue,WA,10588 Ne 12th St,98004-4362
47.575975,-122.139609,333930,Bellevue,WA,15100 Se 38th St,98006-1728
47.57723,-122.137769,857021,Bellevue,WA,"15100 SE 38th St, Ste 100",98006-1736
47.6169953,-122.1281887,332161,Bellevue,WA,15920 Ne 8th St,98008-3944
48.7319,-122.47,450243,Bellingham,WA,360 36th St,98225
48.7732,-122.458,450244,Bellingham,WA,1301 E Sunset,98226
47.1697691,-122.1666597,665946,Bonney Lake,WA,Washington 410,98391
47.1695113,-122.1651303,622508,Bonney Lake,WA,410,98391
47.169503,-122.164982,857023,Bonney Lake,WA,19679 State Route 410 E,98391-5202
47.7644554,-122.2084962,334915,Bothell,WA,18811 Bothell Way Ne,98011-1987
47.7438022,-122.1831885,336618,Bothell,WA,11801 Ne 160th St,98011-4106
47.8345236,-122.2106935,769171,Bothell,WA,18002 Bothell Everett Hwy,98012-6884
47.627416,-122.628906,604800,Bremerton,WA,7034 State Highway 303 Ne,98311
47.6263,-122.629,450252,Bremerton,WA,1616 Bentley Dr Ne,98311
47.570464,-122.664281,344164,Bremerton,WA,3720 Kitsap Way,98312-2497
47.48254,-122.333674,330847,Burien,WA,13450 1st Ave S,98168-2625
45.5841438,-122.3687679,96524,Camas,WA,3512 Ne 3rd Ave,98607-2411
46.7306,-122.985,450256,Centralia,WA,1241 Harrison Ave,98531
47.4981,-117.565,450261,Cheney,WA,1879 1st St,99004
46.4119,-117.046,450263,Clarkston,WA,940 6th Street,99403
48.9355,-122.668,450269,Custer,WA,3425 Birch Bay Lynden Rd,98240
47.0926785,-122.6450974,635462,Dupont,WA,1225 Center Dr,98327
47.730966,-121.986998,598835,Duvall,WA,15321 Main St Ne,98019
47.742526,-121.985678,350505,Duvall,WA,15820 Main St Ne,98019
47.778423,-122.3627,337443,Edmonds,WA,9695 Firdale Ave,98020-6519
46.9849053,-120.5559715,207851,Ellensburg,WA,710 Anderson Rd,98926
47.2014323,-121.9896623,362130,Enumclaw,WA,1040 Stevenson Ave,98022-2991
48.0041577,-122.1995227,354129,Everett,WA,1001 N Broadway,98201-1582
47.9289647,-122.2215467,351868,Everett,WA,7601 Evergreen Way,98203
47.9990214,-122.1083923,358870,Everett,WA,303 91st Ave Ne,98205-1541
47.900251,-122.207455,351832,Everett,WA,10730 19th Ave Se,98208-5190
47.311653,-122.31429,602204,Federal Way,WA,1426 S 324th St,98003
47.3224318,-122.3130009,348836,Federal Way,WA,1620 S 312th St,98003-4945
47.3006132,-122.3049567,352729,Federal Way,WA,2317 S 336th St,98023-3823
48.844456,-122.583098,601970,Ferndale,WA,1863 Main St,98248
48.8451,-122.58,450279,Ferndale,WA,1811 Main St,98248
47.301717,-122.579392,350834,Gig Harbor,WA,4800 Point Fosdick Dr Nw,98335-1711
47.0531218,-122.2961755,364358,Graham,WA,10137 224th St E,98338-9190
46.9752,-123.865,450282,Hoquiam,WA,2605 Simpson Ave,98550
47.531692,-122.036291,339922,Issaquah,WA,108 Front St N,98027-3234
46.2124,-119.183,450285,Kennewick,WA,4707 W Clearwater Ave,99336
46.2076,-119.117,450286,Kennewick,WA,2 E 1st Ave,99336
46.203322,-119.157524,655634,Kennewick,WA,2710 W 6th Pl,99336
46.207272,-119.116989,856849,Kennewick,WA,101 S Washington St,99336-3957
47.368755,-122.20231,636100,Kent,WA,26019 104th Ave Se,98030
47.386193,-122.202401,345172,Kent,WA,24017 104th Ave Se,98030
47.3800674,-122.2849588,342412,Kent,WA,24705 38th Ave S,98032-4111
47.363363,-122.2327504,348951,Kent,WA,8005 S 266th St,98032-7518
47.679904,-122.178103,332299,Kirkland,WA,8556 122nd Ave Ne,98033-5831
47.7112064,-122.1889215,669278,Kirkland,WA,Ne 124th St,98034
47.711316,-122.189981,334083,Kirkland,WA,11312 Ne 124th St,98034-4303
47.037094,-122.807328,365012,Lacey,WA,5718 Pacific Ave Se,98503-1276
47.9990214,-122.1083923,857034,Lake Stevens,WA,303 91st Ave Ne,98258
47.12326,-122.5505,857035,Lakewood,WA,8101 Maple St SW,98498-2212
47.6577,-117.1,450304,Liberty Lake,WA,1235 N Liberty Lake Rd,99019
47.668381,-117.105014,857038,Liberty Lake,WA,"1235 N Liberty Lake Rd, Ste 107",99019-7518
46.1392041,-122.9363609,3977,Longview,WA,1427 15th Ave,98632-3707
48.9384,-122.485,450306,Lynden,WA,8195 Guide Meridian Rd,98264
47.82062,-122.26133,599702,Lynnwood,WA,2200 196th St Sw,98036
47.821519,-122.261021,342387,Lynnwood,WA,2027 196th St Sw,98036-7073
47.810188,-122.323303,856853,Lynnwood,WA,"20815 67th Ave W, Ste 208",98036-7305
47.80994,-122.322949,340809,Lynnwood,WA,20815 67th Ave W,98036-7359
47.840717,-122.298104,856852,Lynnwood,WA,17425 Highway 99,98037
47.840703,-122.297502,341293,Lynnwood,WA,17425 Hwy 99,98037-3101
47.388876,-122.044203,670082,Maple Valley,WA,23714 222nd Pl Se,98038-5800
48.083932,-122.17253,361881,Marysville,WA,9815 State Ave,98270-2276
47.5867277,-122.2362587,327849,Mercer Island,WA,7639 Se 27th St,98040-2804
47.84138,-122.215539,346971,Mill Creek,WA,18002 Bothell Everett Hwy,98012-6884
47.25005,-122.295128,857039,Milton,WA,"2800 Milton Way, Ste 3",98354-9317
47.250186,-122.296191,355909,Milton,WA,2800 Milton Way,98354-9344
47.85862,-121.965102,857041,Monroe,WA,19801 State Route 2,98272-2352
47.858151,-121.9653304,351229,Monroe,WA,19819 State Route 2,98272-2352
47.1325577,-119.2752274,209319,Moses Lake,WA,402 E Broadway Ave,98837
48.4357,-122.321,450320,Mt Vernon,WA,1600 E College Way,98273
47.495529,-121.787055,726279,North Bend,WA,202 W North Bend Way,98045
47.495748,-121.787187,356819,North Bend,WA,228 W North Bend Way,98045-8148
48.2954,-122.654,450322,Oak Harbor,WA,270 Se Cabot Dr #1,98277
47.001847,-122.909792,652059,Olympia,WA,5109 Capitol Blvd Sw,98501
47.016685,-122.89974,669055,Olympia,WA,533 Custer Way Se,98501
47.001847,-122.909792,857064,Olympia,WA,5109 Capitol Blvd Sw,98501
47.1307201,-122.4346974,362895,Parkland,WA,13817 Pacific Ave S,98444-4634
46.2415,-119.141,450330,Pasco,WA,3802 W Court St,99301
48.1116,-123.412,450334,Port Angeles,WA,1210-b Front St,98362
47.519855,-122.608317,339081,Port Orchard,WA,3289 Se Lund Ave,98366-2881
48.103069,-122.800796,857047,Port Townsend,WA,2108 W Sims Way,98368-2217
47.74114,-122.64022,346964,Poulsbo,WA,19653 7th Ave Ne,98370-7531
46.734152,-117.169883,607247,Pullman,WA,845 Ne Monroe St,99163
47.191083,-122.288676,359795,Puyallup,WA,414 Spring St,98372-3270
47.144313,-122.293959,357327,Puyallup,WA,12314 Meridian E,98373-5061
47.136588,-122.291327,760347,Puyallup,WA,10223 132nd Street East,98374
47.674606,-122.123383,335655,Redmond,WA,16260 Redmond Way,98052-1504
47.674389,-122.123428,609083,Redmond,WA,"16260 Redmond Way, Ste 2",98052-3825
47.674389,-122.123428,857050,Redmond,WA,"16260 Redmond Way, Ste 2",98052-3825
47.47379,-122.2164705,333167,Renton,WA,20 Sw 7th St,98055-2361
47.4885991,-122.1652413,335332,Renton,WA,4020 Ne 4th St,98056-4114
47.4519551,-122.1860749,340747,Renton,WA,16840 116th Ave Se,98058-5954
47.4262,-122.160166,350137,Renton,WA,19628 134th Ct Se,98058-7796
46.2896,-119.277,450354,Richland,WA,1408 Jadwin Ave,99354
47.613409,-122.035294,338510,Sammamish,WA,462 228th Ave Ne,98074-7209
47.66121,-122.29574,686656,Seattle,WA,2724 Ne 45th St,98105
47.6687117,-122.3629572,326968,Seattle,WA,500 Nw Market St,98107-2708
47.637443,-122.357136,638505,Seattle,WA,2115 Queen Anne Ave N,98109
47.6255639,-122.3462581,326820,Seattle,WA,714 Taylor Ave N,98109-4221
47.622664,-122.2974,643410,Seattle,WA,2743 E Madison St,98112-4775
47.681716,-122.290243,330174,Seattle,WA,7320 35th Ave Ne,98115-5919
47.61327,-122.3208,685543,Seattle,WA,1427 Broadway,98122
47.6139827,-122.327671,326047,Seattle,WA,315 E Pike St,98122-3609
47.714886,-122.31296,638718,Seattle,WA,11725 15th Ave Ne,98125
47.715269,-122.312322,329193,Seattle,WA,11754 15th Ave Ne,98125-5026
47.719736,-122.355409,330048,Seattle,WA,302 N 125th St,98133-8124
47.5444882,-122.3872318,325380,Seattle,WA,6540 California Ave Sw,98136-2900
47.578341,-122.2992556,326216,Seattle,WA,2601 S Mcclellan St,98144-5403
47.45703,-122.28236,674852,Seattle,WA,16260 Military Rd S,98188
47.4099,-122.298,450364,Seattle,WA,21417 International Blvd,98198
48.5074258,-122.2448842,630011,Sedro Woolley,WA,Washington St,98284
48.5054,-122.24,450393,Sedro Woolley,WA,118 Ferry St,98284
48.0796698,-123.1191152,363889,Sequim,WA,755 W Washington St,98382-3272
47.213102,-123.099839,366231,Shelton,WA,134 N 1st St,98584-3569
47.7592645,-122.3134696,336176,Shoreline,WA,17720 15th Ave Ne,98155-3804
47.661604,-122.685843,345567,Silverdale,WA,2600 Nw Randall Way,98383-9427
47.878724,-122.164524,681041,Snohomish,WA,13119 Seattle Hill Rd,98296
47.6537,-117.423,450409,Spokane,WA,726 W 3rd Ave,99201
47.6719,-117.366,450408,Spokane,WA,3031 E Mission Ave,99202
47.7089,-117.449,450406,Spokane,WA,5525 N Alberta St,99205
47.657,-117.25,450410,Spokane,WA,11526 E Sprague Ave,99206
47.657,-117.25,857057,Spokane,WA,11526 E Sprague Ave,99206
47.7002,-117.379,450403,Spokane,WA,2108 E Wellesley Ave,99207
47.6903,-117.412,450405,Spokane,WA,3515 N Division St,99207
47.6838,-117.283,450411,Spokane,WA,2907 N Argonne Rd,99212
47.7431,-117.411,450407,Spokane,WA,9329 N Division St,99218
47.6282,-117.367,450404,Spokane,WA,2934 E 29th Ave,99223
46.3291,-120.01,450427,Sunnyside,WA,1019 Yakima Valley Hwy,98944
47.191948,-122.418698,358041,Tacoma,WA,920 72nd St E,98404-1702
47.271333,-122.496559,355177,Tacoma,WA,2602 N Stevens St,98407-4637
47.207806,-122.485478,357116,Tacoma,WA,5402 S Washington St,98409-2708
47.1234704,-122.5506505,360731,Tacoma,WA,8101 Maple St Sw,98498-2212
47.1657685,-122.5086246,359663,Tacoma,WA,10112 Bridgeport Way Sw,98499-2302
47.4641565,-122.269012,331764,Tukwila,WA,15439 53rd Ave S,98188-2396
47.242449,-122.536959,356243,University Place,WA,1905 Bridgeport Way W,98466
45.640414,-122.681128,81811,Vancouver,WA,1006 W 4th Plain Blvd,98660-2019
45.632802,-122.600693,661202,Vancouver,WA,1723 Ne Andresen Rd,98661
45.637645,-122.59996,86547,Vancouver,WA,1919 Ne Andresen Rd,98661-6819
45.61608,-122.551979,91104,Vancouver,WA,6300 Se 117th Ave,98662-5511
45.685909,-122.65947,90851,Vancouver,WA,1218 NE 88th St,98665-9616
45.616979,-122.523442,91004,Vancouver,WA,14415 Se Mill Plain Blvd,98684-6978
46.0589,-118.346,450450,Walla Walla,WA,517 S 9th Ave,99362
47.4302,-120.318,450451,Wenatchee,WA,211 W 5th Street,98801
46.257834,-119.33742,640782,West Richland,WA,4001 Kennedy Rd,99353
47.7552431,-122.0812316,343235,Woodinville,WA,19118 Ne Woodinville-duvall Rd,98077-9466
46.604578,-120.494035,611726,Yakima,WA,6 Union St,98901
46.578,-120.507,450452,Yakima,WA,102 W Mead Ave,98902
46.603466,-120.53447,672942,Yakima,WA,1901 W Lincoln Ave,98902
46.592734,-120.583124,601076,Yakima,WA,5603 Tieton Dr,98908
46.5935556,-120.6043183,682553,Yakima,WA,420 S 72nd Ave,98908
46.936895,-122.592357,114200,Yelm,WA,10501 Creek St Se,98597
36.000271,-80.436857,385427,Advance,NC,250 Nc-801 N,27006
36.285217,-76.985658,634667,Ahoskie,NC,132 Main St E,27910
35.372745,-80.197527,664923,Albemarle,NC,1415 Us Highway 52 N,28001
35.3610207,-80.1991425,337457,Albemarle,NC,809 N 1st St,28001-3307
35.4416172,-78.7214878,771026,Angier,NC,777 State Road 1532nd,27501
35.5069656,-78.7483899,252060,Angier,NC,306 Fish Dr,27501-6047
35.720005,-78.84688,632632,Apex,NC,833 Perry Rd,27502
35.7256081,-78.8496576,231949,Apex,NC,412 E Williams St,27502
35.710023,-79.814032,389423,Asheboro,NC,124 W Ward St,27203
35.5306215,-82.515466,673344,Asheville,NC,Wedgewood Ln,28803
35.5025369,-82.5233708,311899,Asheville,NC,1850 Hendersonville Rd,28803
35.6274969,-82.5530009,306629,Asheville,NC,840 Merrimon Ave,28804
35.5864948,-82.4808062,399403,Asheville,NC,1269 Tunnel Rd,28805
35.5776662,-82.6103013,317741,Asheville,NC,1483 Patton Ave,28806
34.7086325,-76.7453305,321866,Atlantic Beach,NC,299 Pond Dr,28512
35.4543075,-77.4270652,405101,Ayden,NC,4201 Lee St,28513
34.727539,-76.643893,24299,Beaufort,NC,98 Crescent Dr,28516
35.2404128,-81.0454156,302991,Belmont,NC,573 Park Dr,28012-2729
35.3783827,-78.5402737,268776,Benson,NC,107 N Honeycutt St,27504-1469
35.35951,-79.7850328,47678,Biscoe,NC,327 W Main St,27209
35.6174,-82.3202,445504,Black Mountain,NC,108 Broadway St,28711
36.138161,-81.669971,53269,Blowing Rock,NC,7537 Valley Blvd,28605
36.2100475,-81.6748019,141481,Boone,NC,208 Faculty St,28607
35.2567901,-82.7168583,68057,Brevard,NC,1008 Asheville Hwy,28712
35.248106,-82.722206,620089,Brevard,NC,400 Asheville Hwy,28712
34.605,-77.8557,445510,Burgaw,NC,409 Us Hwy 117 N,28425
36.090048,-79.442697,631543,Burlington,NC,921 S Main St,27215
